id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD41271,CLT1569,P079,12/02/2022,1,351,LIVRE,agadir,carte,LIV08,2022-02-19
CMD41272,CLT0944,P087,Jul 20 2024,10,1883,en_cours,CASABLANCA,COD,LIV08,Jul 21 2024
CMD41273,CLT0614,P084,Apr 29 2024,6,10601,retourné,Rabat,virement,,2024-05-01
CMD41274,CLT0694,P025,16/12/2022,1,3852,livre,Tanger,COD,LIV27,Dec 17 2022
CMD41275,CLT1807,P037,2022-12-17,5,9898,retourné,marrakech,COD,LIV29,22/12/2022
CMD41276,CLT0584,P013,27/06/2023,9,4585,livré,Tnja,carte,LIV27,2023-06-29
CMD41277,CLT1008,P094,26/02/2023,3,12328,retourné,marrakech,carte,LIV26,2023-03-02
CMD41278,CLT1590,P034,2022-06-26,4,10252,annulé,OUJDA,virement,LIV27,Jun 30 2022
CMD41279,CLT0522,P018,2024-07-27,2,10918,livre,Tanger,cash,LIV11,Jul 28 2024
CMD41280,CLT1437,P004,Jan 05 2024,8,13550,en_cours,OUJDA,COD,LIV17,Jan 10 2024
CMD41281,CLT1964,P017,May 20 2024,9,8834,KO,Fes,virement,LIV22,2024-05-23
CMD41282,CLT1221,P047,Mar 24 2022,10,431,DONE,casablanca,cash,LIV13,2022-03-26
CMD41283,CLT1169,P048,Sep 12 2022,9,4408,livré,Agadir,cash,LIV14,18/09/2022
CMD41284,CLT0444,P015,2023-08-09,9,9148,annulé,Tanger,virement,LIV17,2023-08-12
CMD41285,CLT1466,P002,Apr 08 2022,1,4828,KO,tanger,cash,LIV28,Apr 14 2022
CMD41286,CLT1386,P008,Jul 22 2024,4,3877,retourné,OUJDA,COD,LIV04,Jul 24 2024
CMD41287,CLT1457,P008,Feb 16 2024,7,9675,retourné,agadir,virement,LIV03,22/02/2024
CMD41288,CLT1086,P070,01/10/2023,6,9991,retourné,tanger,carte,LIV20,06/10/2023
CMD41289,CLT0339,P006,2024-11-12,1,7196,annulé,FES,COD,LIV14,18/11/2024
CMD41290,CLT1883,P089,Jul 07 2023,4,2881,livré,Agadir,cash,LIV10,09/07/2023
CMD41291,CLT0122,P032,2024-09-07,9,14335,KO,casablanca,carte,LIV16,Sep 10 2024
CMD41292,CLT0546,P026,13/11/2023,2,6008,KO,Fès,COD,,Nov 18 2023
CMD41293,CLT1610,P070,30/04/2022,9,12713,DONE,Fes,carte,LIV22,05/05/2022
CMD41294,CLT1756,P039,30/10/2024,7,8157,annulé,tanger,carte,LIV09,31/10/2024
CMD41295,CLT0493,P096,23/07/2022,7,5881,KO,agadir,COD,LIV26,29/07/2022
CMD41296,CLT0006,P011,Jul 02 2023,2,13438,livre,OUJDA,COD,LIV16,2023-07-06
CMD41297,CLT0953,P079,Feb 07 2023,5,10260,annulé,Fes,cash,LIV03,Feb 08 2023
CMD41298,CLT0010,P049,14/12/2022,8,10275,retourné,TNG,COD,LIV21,21/12/2022
CMD41299,CLT0240,P078,Dec 07 2023,10,4903,livré,RABAT,cash,LIV25,2023-12-11
CMD41300,CLT1216,P072,31/08/2024,8,12517,livre,OUJDA,COD,,2024-09-03
CMD41301,CLT1946,P025,25/04/2022,4,666,en_cours,Casablanca,COD,LIV09,2022-04-26
CMD41302,CLT0189,P043,28/11/2022,5,2835,livre,marrakech,COD,,02/12/2022
CMD41303,CLT1580,P036,15/01/2024,10,3637,OK,RABAT,carte,LIV08,Jan 21 2024
CMD22865,CLT0731,P090,Oct 06 2024,8,2148,livre,FES,virement,,Oct 11 2024
CMD41305,CLT0868,P039,Feb 15 2023,1,9335,LIVRE,Agadir,COD,LIV02,21/02/2023
CMD41306,CLT1830,P031,14/05/2022,1,11849,livre,marrakech,cash,LIV02,15/05/2022
CMD41307,CLT1325,P066,2023-11-25,6,5429,LIVRE,meknès,COD,,Nov 26 2023
CMD41308,CLT2000,P094,2024-07-15,4,3084,en_cours,CASABLANCA,cash,LIV28,Jul 19 2024
CMD41309,CLT0449,P049,24/09/2024,10,4057,KO,agadir,COD,LIV26,2024-09-26
CMD41310,CLT1343,P016,2024-07-04,6,7553,OK,Rabat,cash,LIV19,2024-07-07
CMD41311,CLT1104,P076,04/11/2024,8,1774,annulé,CASABLANCA,virement,LIV16,2024-11-08
CMD41312,CLT1499,P026,2023-03-23,5,2886,DONE,TNG,cash,,2023-03-30
CMD41313,CLT0588,P002,Mar 01 2022,8,9509,annulé,Agadir,COD,LIV27,06/03/2022
CMD41314,CLT1028,P074,2022-04-11,4,978,DONE,meknès,carte,LIV16,16/04/2022
CMD41315,CLT1909,P004,2022-08-31,8,13753,DONE,OUJDA,COD,LIV16,07/09/2022
CMD41316,CLT0567,P024,11/06/2023,2,10591,livré,Fes,cash,LIV13,12/06/2023
CMD41317,CLT1227,P062,2022-03-30,3,14715,KO,Tnja,virement,LIV29,Apr 06 2022
CMD41318,CLT0362,P009,03/06/2023,7,10690,en_cours,Meknes,COD,LIV28,2023-06-05
CMD41319,CLT1749,P070,Dec 26 2022,3,14301,DONE,FES,carte,LIV10,2022-12-28
CMD41320,CLT1996,P013,2023-06-13,4,373,annulé,OUJDA,cash,LIV19,Jun 15 2023
CMD41321,CLT1456,P018,Feb 27 2023,6,6238,DONE,CASABLANCA,COD,,28/02/2023
CMD41322,CLT0229,P037,2023-10-14,5,10749,LIVRE,Casablanca,carte,,20/10/2023
CMD41323,CLT1592,P077,Sep 03 2022,8,10145,OK,Oujda,COD,LIV14,2022-09-06
CMD41324,CLT0063,P024,02/11/2023,8,6739,annulé,marrakech,virement,LIV17,2023-11-03
CMD41325,CLT1505,P083,2022-02-24,8,3237,livre,meknès,cash,LIV27,Feb 25 2022
CMD41326,CLT1268,P070,2023-03-21,8,10216,annulé,Agadir,cash,LIV30,Mar 25 2023
CMD41327,CLT1220,P089,08/02/2023,10,12346,livre,agadir,carte,LIV30,2023-02-10
CMD41328,CLT0286,P053,2022-01-26,1,2819,livré,Meknes,virement,LIV14,Jan 31 2022
CMD41329,CLT0637,P015,30/11/2024,7,7963,annulé,casablanca,carte,LIV21,Dec 01 2024
CMD41330,CLT1739,P028,31/08/2023,8,3357,en_cours,casablanca,cash,LIV21,Sep 06 2023
CMD41331,CLT1136,P039,2023-08-03,2,6955,DONE,meknès,COD,LIV23,2023-08-05
CMD41332,CLT1002,P049,2023-02-16,6,7437,annulé,Tanger,COD,LIV18,2023-02-18
CMD41333,CLT1975,P099,2024-07-27,8,11780,KO,TANGER,virement,LIV06,2024-08-01
CMD41334,CLT1942,P003,02/08/2024,6,6383,KO,casablanca,COD,LIV13,Aug 04 2024
CMD41335,CLT0392,P055,23/11/2024,5,13189,retourné,marrakech,cash,LIV26,Nov 29 2024
CMD41336,CLT0513,P070,10/07/2024,8,3953,KO,casablanca,cash,LIV01,12/07/2024
CMD41337,CLT1952,P070,2023-01-05,2,14361,en_cours,Meknes,carte,LIV26,12/01/2023
CMD41338,CLT0901,P074,20/08/2022,5,14444,KO,CASABLANCA,cash,LIV22,Aug 22 2022
CMD41339,CLT1198,P058,2024-03-16,4,12979,KO,meknès,cash,LIV30,2024-03-21
CMD41340,CLT0734,P078,27/10/2023,7,10695,livre,Fès,carte,,Oct 28 2023
CMD41341,CLT0712,P082,20/02/2023,10,7097,LIVRE,meknès,virement,LIV26,21/02/2023
CMD41342,CLT0515,P014,2024-08-23,8,12493,OK,CASABLANCA,COD,LIV05,29/08/2024
CMD41343,CLT0984,P010,16/10/2024,2,13573,livre,Marrakech,COD,LIV26,Oct 20 2024
CMD41344,CLT1938,P022,2022-12-15,8,13344,OK,Fes,virement,LIV13,16/12/2022
CMD41345,CLT0273,P074,2022-03-10,3,412,livre,casablanca,virement,LIV19,2022-03-14
CMD41346,CLT0458,P056,26/08/2022,1,12276,livré,casablanca,cash,LIV08,2022-08-31
CMD41347,CLT0452,P045,Apr 13 2024,3,3558,KO,OUJDA,cash,LIV18,Apr 14 2024
CMD41348,CLT0307,P016,Nov 01 2024,1,9984,DONE,marrakech,virement,LIV20,04/11/2024
CMD41349,CLT1415,P020,16/04/2024,10,2682,DONE,Fès,carte,LIV06,19/04/2024
CMD41350,CLT0324,P017,16/02/2024,7,992,KO,Tanger,cash,LIV16,21/02/2024
CMD41351,CLT1814,P051,2022-11-20,3,12417,LIVRE,TNG,COD,LIV25,2022-11-25
CMD41352,CLT0176,P035,Oct 01 2023,7,11112,livré,agadir,virement,LIV16,2023-10-08
CMD41353,CLT1675,P055,2024-05-17,5,5325,OK,Marrakech,carte,LIV09,2024-05-19
CMD41354,CLT1638,P033,2023-11-09,7,5406,DONE,agadir,cash,LIV14,2023-11-14
CMD41355,CLT0305,P071,2022-04-30,3,3692,KO,Marrakech,cash,LIV27,2022-05-06
CMD41356,CLT0403,P084,01/07/2023,4,9375,en_cours,Fès,COD,LIV20,2023-07-08
CMD41357,CLT0367,P067,25/10/2024,4,11218,LIVRE,Fes,cash,LIV15,01/11/2024
CMD41358,CLT1570,P064,2024-10-03,9,383,OK,marrakech,COD,LIV21,2024-10-08
CMD41359,CLT0617,P095,17/11/2023,3,8688,OK,meknès,virement,LIV17,Nov 18 2023
CMD41360,CLT0632,P038,Jun 16 2024,5,14388,livré,TANGER,COD,LIV08,2024-06-18
CMD41361,CLT0568,P050,Jul 01 2024,7,2402,KO,casablanca,cash,LIV29,02/07/2024
CMD41362,CLT0799,P016,2024-02-09,4,3147,KO,RABAT,cash,LIV25,15/02/2024
CMD41363,CLT0895,P060,2024-02-10,1,942,DONE,CASABLANCA,carte,LIV23,2024-02-16
CMD41364,CLT1416,P018,2024-12-06,10,6398,livré,TANGER,virement,LIV06,10/12/2024
CMD41365,CLT0727,P062,2024-11-12,6,12028,livre,Marrakech,virement,LIV02,17/11/2024
CMD41366,CLT0087,P051,2022-12-29,9,2041,livre,Casablanca,COD,LIV21,31/12/2022
CMD41367,CLT1599,P093,May 24 2023,7,3112,livre,casablanca,cash,LIV02,2023-05-25
CMD41368,CLT0140,P035,Apr 03 2023,6,12166,retourné,tanger,carte,LIV20,Apr 07 2023
CMD41369,CLT1117,P071,2023-07-22,6,14020,livre,Rabat,virement,LIV16,26/07/2023
CMD41370,CLT0794,P070,10/03/2022,10,5719,en_cours,Meknes,cash,LIV19,16/03/2022
CMD41371,CLT0017,P008,20/11/2023,7,514,DONE,casablanca,carte,,Nov 21 2023
CMD41372,CLT1094,P011,10/11/2022,2,3001,DONE,Tnja,cash,LIV12,14/11/2022
CMD41373,CLT1678,P035,Dec 22 2022,3,0,LIVRE,Tanger,COD,LIV09,Dec 26 2022
CMD41374,CLT0439,P049,2024-10-15,3,8244,LIVRE,OUJDA,cash,LIV11,2024-10-21
CMD41375,CLT0589,P070,28/12/2024,8,6232,OK,Tanger,COD,,Jan 02 2025
CMD10375,CLT1618,P002,Jul 29 2022,9,5856,LIVRE,Fes,COD,LIV29,2022-08-02
CMD41377,CLT1626,P032,2022-01-22,2,10491,DONE,marrakech,cash,,29/01/2022
CMD41378,CLT1401,P076,11/11/2022,8,2290,KO,Rabat,carte,LIV04,13/11/2022
CMD41379,CLT0560,P077,Aug 16 2023,1,10631,DONE,FES,COD,LIV09,2023-08-23
CMD41380,CLT0487,P005,2024-07-02,6,11765,KO,marrakech,cash,LIV25,09/07/2024
CMD41381,CLT1318,P045,2022-01-05,9,1594,en_cours,Fes,virement,,Jan 09 2022
CMD41382,CLT1498,P018,Dec 19 2023,8,10679,en_cours,Fès,carte,LIV24,22/12/2023
CMD41383,CLT0254,P067,Apr 28 2022,1,9453,retourné,TNG,virement,LIV09,2022-05-01
CMD41384,CLT0116,P029,Dec 03 2024,7,1332,OK,Tanger,COD,LIV08,Dec 10 2024
CMD41385,CLT0660,P087,2024-02-12,6,6983,retourné,TNG,cash,LIV01,Feb 15 2024
CMD41386,CLT1788,P046,17/01/2024,4,14646,en_cours,Fes,COD,LIV05,23/01/2024
CMD41387,CLT0155,P013,16/12/2024,9,4159,annulé,marrakech,carte,LIV21,20/12/2024
CMD41388,CLT0831,P040,Dec 08 2024,10,2474,KO,Casablanca,cash,LIV21,Dec 15 2024
CMD41389,CLT1094,P005,May 04 2024,10,3412,OK,OUJDA,virement,LIV04,10/05/2024
CMD41390,CLT0596,P066,2022-07-10,1,4010,LIVRE,Meknes,virement,LIV17,14/07/2022
CMD41391,CLT1006,P088,Sep 09 2024,5,2367,KO,casablanca,virement,LIV08,Sep 12 2024
CMD41392,CLT1385,P036,06/07/2023,8,4679,en_cours,FES,virement,LIV19,Jul 09 2023
CMD41393,CLT1153,P081,2024-12-12,2,13606,OK,Fes,virement,,19/12/2024
CMD41394,CLT0950,P049,2023-01-02,7,10189,livré,Casablanca,COD,LIV10,07/01/2023
CMD41395,CLT0367,P059,Dec 21 2024,9,5467,livre,Tanger,cash,LIV24,2024-12-25
CMD41396,CLT1546,P040,04/12/2024,3,9387,OK,Fes,COD,LIV05,Dec 11 2024
CMD41397,CLT0900,P025,Jan 28 2024,3,3955,livré,Fes,virement,LIV05,30/01/2024
CMD41398,CLT1839,P053,2022-07-01,7,9233,annulé,Fès,virement,LIV09,08/07/2022
CMD41399,CLT0726,P056,12/01/2024,8,14779,OK,Agadir,cash,LIV05,Jan 19 2024
CMD41400,CLT1415,P080,Jun 06 2023,8,2991,OK,Fès,cash,LIV16,Jun 09 2023
CMD41401,CLT1922,P088,2023-07-18,4,3039,KO,Oujda,carte,LIV05,20/07/2023
CMD41402,CLT1016,P017,Aug 26 2023,1,8494,OK,Marrakech,virement,LIV11,2023-08-31
CMD41403,CLT0037,P015,Nov 07 2024,1,1255,retourné,Tnja,cash,LIV09,11/11/2024
CMD41404,CLT1175,P100,Sep 05 2023,5,2669,LIVRE,marrakech,COD,LIV27,07/09/2023
CMD41405,CLT0809,P048,03/07/2023,9,12540,retourné,Oujda,carte,LIV27,05/07/2023
CMD41406,CLT1031,P075,Sep 24 2022,7,6040,livré,CASABLANCA,carte,LIV04,01/10/2022
CMD41407,CLT0614,P074,Feb 15 2022,5,638,OK,Meknes,cash,LIV11,22/02/2022
CMD41408,CLT1997,P052,18/02/2023,1,6621,retourné,Casablanca,COD,LIV25,Feb 25 2023
CMD41409,CLT0493,P065,22/12/2022,3,4071,OK,Agadir,cash,LIV26,2022-12-28
CMD41410,CLT1594,P042,May 17 2022,1,3873,DONE,agadir,COD,LIV05,20/05/2022
CMD41411,CLT0025,P053,2023-01-09,6,4741,livré,TANGER,COD,LIV25,Jan 12 2023
CMD41412,CLT0502,P099,Jan 10 2022,2,12475,DONE,tanger,virement,LIV11,2022-01-12
CMD41413,CLT1690,P037,2023-06-21,1,9939,livre,FES,carte,LIV26,2023-06-26
CMD41414,CLT0818,P089,Oct 04 2023,1,10295,livre,Fès,cash,LIV09,2023-10-06
CMD41415,CLT0077,P091,17/03/2023,4,14447,en_cours,meknès,carte,LIV19,24/03/2023
CMD41416,CLT0793,P076,Jan 12 2022,5,6149,LIVRE,Fès,virement,LIV18,17/01/2022
CMD41417,CLT1948,P006,Mar 19 2023,2,14471,en_cours,meknès,COD,,2023-03-24
CMD41418,CLT0305,P060,2024-10-25,10,14147,LIVRE,Oujda,virement,LIV09,2024-10-31
CMD41419,CLT0133,P084,24/07/2023,8,4372,en_cours,TANGER,cash,,2023-07-30
CMD41420,CLT0594,P056,20/03/2022,5,251,livré,TNG,cash,LIV15,2022-03-21
CMD41421,CLT1694,P029,2022-07-09,9,11139,retourné,casablanca,cash,LIV21,10/07/2022
CMD41422,CLT0338,P007,Mar 25 2022,3,4635,LIVRE,CASABLANCA,virement,LIV25,2022-03-27
CMD41423,CLT0657,P037,05/12/2022,4,2360,en_cours,casablanca,cash,,2022-12-09
CMD41424,CLT1245,P095,Apr 16 2023,3,6580,OK,tanger,cash,LIV17,22/04/2023
CMD41425,CLT0986,P060,2024-05-14,1,4819,KO,Marrakech,cash,LIV06,2024-05-19
CMD41426,CLT1193,P079,2023-05-29,2,5492,retourné,FES,carte,LIV15,Jun 01 2023
CMD41427,CLT0703,P032,Jul 28 2023,1,14616,livre,Meknes,virement,LIV29,2023-07-29
CMD41428,CLT1587,P059,2023-11-14,6,7324,annulé,Meknes,virement,LIV15,2023-11-21
CMD41429,CLT1547,P025,26/09/2023,4,12628,KO,Casablanca,COD,LIV15,2023-09-28
CMD41430,CLT1877,P006,Jan 08 2023,8,14898,DONE,Meknes,carte,LIV30,2023-01-13
CMD38737,CLT1003,P004,13/12/2024,6,6122,annulé,CASABLANCA,cash,LIV02,2024-12-14
CMD41432,CLT0446,P005,2024-10-01,4,5857,retourné,CASABLANCA,carte,LIV01,Oct 04 2024
CMD41433,CLT0956,P073,2022-12-20,10,605,DONE,Casablanca,virement,LIV12,2022-12-21
CMD41434,CLT0841,P050,Sep 23 2022,10,14704,en_cours,Casablanca,virement,LIV15,2022-09-29
CMD41435,CLT1278,P057,10/05/2024,2,2243,LIVRE,CASABLANCA,COD,LIV03,15/05/2024
CMD41436,CLT0274,P026,Jun 06 2023,7,4845,KO,Marrakech,carte,LIV06,Jun 10 2023
CMD41437,CLT0198,P073,2023-02-22,6,370,annulé,casablanca,virement,LIV24,2023-02-25
CMD41438,CLT1230,P022,27/11/2023,2,2363,livré,Agadir,COD,LIV19,2023-11-29
CMD41439,CLT0014,P053,24/05/2023,8,11440,retourné,agadir,COD,LIV21,26/05/2023
CMD41440,CLT0267,P058,04/12/2022,8,1945,livré,Rabat,cash,,08/12/2022
CMD41441,CLT1517,P035,31/07/2024,2,2714,LIVRE,Casablanca,carte,LIV02,Aug 01 2024
CMD41442,CLT1426,P017,2024-03-22,2,11534,LIVRE,Meknes,COD,LIV08,Mar 29 2024
CMD41443,CLT0641,P063,19/05/2024,6,2901,livre,marrakech,carte,LIV25,2024-05-25
CMD41444,CLT1667,P015,2024-07-10,7,11732,LIVRE,Fes,virement,,Jul 11 2024
CMD41445,CLT1125,P007,Apr 01 2024,4,2566,DONE,casablanca,virement,LIV02,07/04/2024
CMD41446,CLT0192,P013,Sep 22 2023,2,11208,livre,Marrakech,carte,LIV10,Sep 25 2023
CMD41447,CLT2000,P052,13/09/2022,8,11549,livré,casablanca,cash,LIV20,2022-09-14
CMD41448,CLT0194,P035,10/02/2022,8,6749,LIVRE,Agadir,carte,LIV02,Feb 12 2022
CMD41449,CLT0246,P043,13/07/2024,4,465,retourné,Fes,virement,LIV28,Jul 14 2024
CMD41450,CLT0170,P009,14/08/2024,10,8553,livre,Meknes,cash,LIV21,19/08/2024
CMD41451,CLT0523,P075,Mar 27 2024,10,5873,livré,TANGER,cash,,03/04/2024
CMD41452,CLT0550,P090,2024-12-19,2,10146,KO,Meknes,COD,LIV27,Dec 22 2024
CMD41453,CLT1525,P062,2024-01-03,3,8494,annulé,TNG,cash,LIV07,Jan 05 2024
CMD41454,CLT0394,P021,2024-08-28,10,6488,KO,CASABLANCA,COD,LIV15,Aug 31 2024
CMD41455,CLT0503,P042,Jul 15 2024,1,9735,retourné,meknès,cash,LIV11,2024-07-18
CMD41456,CLT0200,P025,2023-01-18,10,9666,OK,Fes,virement,LIV17,Jan 25 2023
CMD41457,CLT1859,P009,2023-01-26,8,3878,livré,RABAT,COD,LIV29,Jan 30 2023
CMD41458,CLT0080,P020,13/10/2022,7,11774,DONE,casablanca,carte,LIV17,Oct 19 2022
CMD41459,CLT1981,P016,Jun 09 2022,7,9934,annulé,TNG,cash,LIV19,Jun 15 2022
CMD41460,CLT0921,P083,Dec 17 2022,8,2419,livré,TNG,carte,,2022-12-24
CMD41461,CLT1718,P059,Apr 30 2023,7,1951,LIVRE,Rabat,cash,LIV14,2023-05-06
CMD41462,CLT1407,P016,2023-03-31,6,2352,LIVRE,CASABLANCA,COD,LIV28,Apr 05 2023
CMD41463,CLT0353,P045,01/03/2024,4,4603,OK,Fes,carte,LIV27,2024-03-04
CMD41464,CLT0031,P079,2023-09-15,4,10898,DONE,TNG,COD,LIV11,2023-09-16
CMD41465,CLT1545,P038,Mar 27 2024,10,13917,KO,OUJDA,virement,LIV09,31/03/2024
CMD41466,CLT1766,P045,Mar 20 2024,1,1675,en_cours,Agadir,carte,LIV18,Mar 25 2024
CMD41467,CLT1791,P008,25/06/2023,3,5965,en_cours,Tnja,cash,LIV09,01/07/2023
CMD41468,CLT1407,P002,02/04/2024,8,11699,livré,TANGER,carte,,06/04/2024
CMD41469,CLT1468,P023,2023-09-28,8,2099,retourné,RABAT,carte,LIV03,Oct 03 2023
CMD41470,CLT0076,P071,Apr 29 2023,6,798,LIVRE,meknès,COD,LIV12,30/04/2023
CMD41471,CLT0164,P066,25/12/2024,2,9423,livre,Tnja,cash,,Dec 31 2024
CMD41472,CLT0643,P020,2022-09-07,5,10772,annulé,marrakech,virement,LIV21,Sep 10 2022
CMD41473,CLT1209,P077,2024-07-09,5,6686,livre,CASABLANCA,virement,LIV04,Jul 14 2024
CMD41474,CLT1456,P031,Jan 09 2023,10,14887,KO,Agadir,carte,LIV25,Jan 16 2023
CMD41475,CLT0543,P054,Feb 03 2023,1,13275,DONE,Tnja,COD,LIV07,2023-02-07
CMD41476,CLT0678,P090,2024-09-16,10,14971,retourné,Oujda,COD,LIV28,Sep 23 2024
CMD41477,CLT0969,P095,06/12/2022,4,6031,DONE,Oujda,virement,LIV25,2022-12-13
CMD41478,CLT0159,P100,Aug 21 2023,8,11073,retourné,casablanca,carte,LIV06,2023-08-24
CMD41479,CLT0961,P036,21/07/2024,5,6200,livre,Meknes,virement,LIV07,Jul 22 2024
CMD41480,CLT0592,P096,19/12/2023,3,1164,en_cours,OUJDA,COD,LIV04,2023-12-21
CMD09205,CLT0357,P019,14/10/2024,6,1429,retourné,Fes,cash,LIV26,Oct 19 2024
CMD41482,CLT0656,P016,30/08/2024,6,14698,en_cours,CASABLANCA,COD,LIV13,2024-09-04
CMD41483,CLT0805,P036,2023-01-20,7,5342,DONE,Fès,virement,LIV30,21/01/2023
CMD41484,CLT1990,P014,25/05/2022,2,8606,LIVRE,TANGER,virement,LIV26,27/05/2022
CMD41485,CLT0747,P031,30/06/2022,3,9028,en_cours,Fes,COD,LIV25,03/07/2022
CMD41486,CLT1961,P089,12/06/2024,6,13876,annulé,meknès,COD,LIV07,2024-06-14
CMD41180,CLT1389,P028,Apr 15 2024,1,2246,KO,FES,COD,LIV10,21/04/2024
CMD41488,CLT1908,P015,Dec 04 2024,6,61,DONE,Casablanca,carte,LIV01,Dec 09 2024
CMD41489,CLT0304,P013,2024-11-19,3,13929,retourné,Tanger,virement,,Nov 24 2024
CMD41490,CLT0287,P024,Aug 06 2023,7,11242,LIVRE,Fes,carte,LIV17,12/08/2023
CMD41491,CLT0688,P014,Mar 10 2023,8,5155,retourné,Casablanca,COD,LIV27,13/03/2023
CMD41492,CLT0955,P008,25/05/2022,8,5537,en_cours,TANGER,virement,LIV29,May 31 2022
CMD41493,CLT0936,P073,2024-03-20,3,13052,livre,Fès,COD,LIV05,2024-03-25
CMD41494,CLT1044,P023,2023-02-24,4,445,annulé,meknès,cash,LIV24,2023-02-27
CMD41495,CLT0192,P058,2024-02-26,1,12465,DONE,Casablanca,virement,LIV12,29/02/2024
CMD41496,CLT1266,P067,Jun 04 2024,9,3589,livré,Tanger,COD,LIV20,2024-06-05
CMD41497,CLT0700,P078,04/01/2023,1,11619,livré,TANGER,virement,LIV03,09/01/2023
CMD41498,CLT1754,P055,Apr 27 2022,4,13252,livre,TANGER,carte,LIV24,02/05/2022
CMD41499,CLT1990,P070,21/12/2022,8,3311,en_cours,TANGER,COD,LIV11,Dec 28 2022
CMD41500,CLT0379,P063,Jan 22 2023,6,13775,annulé,Oujda,cash,LIV13,Jan 28 2023
CMD41501,CLT1201,P012,23/05/2022,6,3955,en_cours,Casablanca,cash,LIV20,2022-05-27
CMD41502,CLT1565,P030,Oct 21 2023,5,8981,livré,Fes,carte,LIV11,2023-10-28
CMD41503,CLT0815,P061,2024-06-13,2,13477,retourné,casablanca,carte,LIV08,15/06/2024
CMD41504,CLT0554,P002,2023-06-11,9,1102,DONE,TNG,virement,LIV17,Jun 15 2023
CMD41505,CLT0523,P038,28/05/2023,7,11100,en_cours,Marrakech,virement,LIV25,2023-05-30
CMD41506,CLT1922,P014,2022-04-03,1,9264,retourné,casablanca,COD,LIV27,Apr 06 2022
CMD41507,CLT1706,P057,Sep 05 2024,2,10314,KO,Oujda,cash,,08/09/2024
CMD41508,CLT1251,P012,2022-11-01,2,6940,LIVRE,TNG,COD,LIV25,Nov 07 2022
CMD41509,CLT1744,P067,20/11/2024,1,11690,DONE,tanger,COD,,23/11/2024
CMD41510,CLT0971,P026,29/11/2022,3,14841,annulé,Tanger,cash,LIV18,01/12/2022
CMD41511,CLT0550,P052,May 05 2023,6,9830,annulé,Fes,cash,LIV03,07/05/2023
CMD41512,CLT1950,P015,Nov 23 2022,4,1291,livre,agadir,virement,LIV09,28/11/2022
CMD41513,CLT1693,P016,13/10/2023,9,9204,LIVRE,TANGER,carte,LIV07,2023-10-19
CMD41514,CLT1345,P008,2023-11-09,8,4428,DONE,FES,carte,LIV19,Nov 13 2023
CMD41515,CLT0112,P043,2024-11-10,6,12790,annulé,meknès,virement,LIV29,Nov 16 2024
CMD41516,CLT1830,P010,07/03/2023,2,9452,LIVRE,agadir,cash,LIV04,Mar 14 2023
CMD41517,CLT1201,P016,2022-11-02,9,4701,LIVRE,Fes,carte,LIV16,Nov 05 2022
CMD41518,CLT0072,P022,2022-03-26,9,3331,LIVRE,Tnja,cash,LIV05,27/03/2022
CMD41519,CLT1282,P057,09/03/2024,5,12586,KO,Rabat,carte,LIV10,Mar 16 2024
CMD41520,CLT0385,P053,May 18 2022,9,3921,LIVRE,Fes,cash,LIV22,23/05/2022
CMD41521,CLT0552,P001,Nov 20 2024,9,6711,en_cours,Tnja,COD,LIV01,26/11/2024
CMD41522,CLT1042,P043,Dec 03 2022,5,11117,DONE,RABAT,COD,LIV01,2022-12-05
CMD41523,CLT0054,P070,2023-06-16,10,8123,retourné,Agadir,carte,LIV11,22/06/2023
CMD41524,CLT1589,P018,2023-09-28,7,8713,LIVRE,FES,virement,LIV28,30/09/2023
CMD41525,CLT0231,P043,2024-04-19,5,1675,livré,Fès,cash,LIV24,26/04/2024
CMD41526,CLT0387,P052,2023-08-26,4,9099,livré,FES,COD,LIV18,Aug 29 2023
CMD41527,CLT1789,P081,2022-06-20,9,0,retourné,Tnja,COD,LIV21,22/06/2022
CMD41528,CLT1395,P004,05/05/2024,3,3347,KO,Marrakech,virement,LIV09,2024-05-12
CMD41529,CLT1345,P077,Dec 05 2024,1,2504,DONE,casablanca,COD,LIV26,2024-12-09
CMD41530,CLT1730,P014,May 16 2023,3,14857,en_cours,Tnja,COD,LIV24,23/05/2023
CMD41531,CLT0723,P083,27/09/2023,1,3539,KO,OUJDA,COD,LIV22,Sep 28 2023
CMD41532,CLT0989,P016,15/01/2024,10,13151,en_cours,TNG,carte,LIV18,Jan 18 2024
CMD41533,CLT1772,P056,24/09/2023,1,12594,OK,TANGER,COD,LIV17,2023-09-25
CMD41534,CLT0631,P018,20/10/2022,5,14267,annulé,Fès,virement,LIV04,27/10/2022
CMD41535,CLT1184,P012,2022-08-12,5,5323,livré,marrakech,carte,LIV20,Aug 15 2022
CMD41536,CLT0092,P041,Mar 30 2023,5,9620,livré,Oujda,cash,LIV23,Apr 06 2023
CMD41537,CLT0524,P008,Feb 23 2023,1,3012,DONE,marrakech,carte,LIV07,25/02/2023
CMD41538,CLT1593,P035,20/05/2024,8,10400,en_cours,Fès,virement,LIV02,May 27 2024
CMD41539,CLT1813,P083,2023-02-01,3,10524,livré,marrakech,COD,LIV27,08/02/2023
CMD41540,CLT1973,P007,2024-09-12,8,10119,annulé,Casablanca,carte,,2024-09-15
